month_date,flow_rate_30,flow_rate_60,flow_rate_90,flow_rate_120,flow_rate_150,flow_rate_180,flow_rate_gco,grade
2013-02-01,0.0026701251734261105,0.9719211316910024,0.9683294777116765,0.9600015447269092,0.9698311267705382,0.9693054513473344,0.9628940533244682,B
2013-03-01,0.002451301404916514,0.9682682401566955,0.9708183558376403,0.9676363196806402,0.9579385891191297,0.96859599556839,0.9680204605338584,B
2013-04-01,0.002429163879561285,0.9710146523331965,0.9671334739211123,0.9696377810835147,0.9662335654130482,0.9582694182526641,0.9679675232481091,B
2013-05-01,0.0024878380253975678,0.9655907527200482,0.969845291743906,0.9656822990001493,0.9683709422610958,0.964718839771049,0.9577436266688628,B
2013-06-01,0.002590467310474664,0.9676720285330431,0.9640092008016461,0.9697089739705184,0.9648615010053067,0.9670080999931421,0.9646518841946133,B
2013-07-01,0.002090108544518755,0.9691771970223608,0.9663880374403206,0.9625167860968274,0.968443614869433,0.9635947527302231,0.9660156875873426,B
2013-08-01,0.0031545362803237506,0.9650409979601552,0.9678772355776498,0.9648662801285488,0.9608525230972699,0.9670824132081368,0.9621099575733192,B
2013-09-01,0.0030016137342476655,0.9679111900851989,0.9634059330639154,0.966825422886631,0.9632176699627986,0.9588509671736912,0.9656141322453567,B
2013-10-01,0.0028316314417476526,0.9654902825683208,0.9665113201297146,0.9617707599827495,0.9658120033243313,0.962254658645362,0.9566567356223875,B
2013-11-01,0.0031202444934375836,0.9645944619302885,0.9638885062412409,0.9649997235621406,0.9598464165225709,0.9643019032660342,0.9603752899123228,B
2013-12-01,0.002015339171684321,0.9652592728202499,0.9631513311531686,0.9624095991223052,0.9633625582833042,0.9577406119055483,0.9626069568576571,B
2014-01-01,0.0024839602860088975,0.9632985838818781,0.9637964381911713,0.9615434113414856,0.9605382406380475,0.9618441974795435,0.9556537426157113,B
2014-02-01,0.002740543908878989,0.9639650593953367,0.9616782836913785,0.9620609109353951,0.9598459816916579,0.959048439017428,0.9603092335870064,B
2014-03-01,0.0019929357123283,0.964341854372554,0.9623420890334209,0.9597913904310841,0.9601704241728475,0.9577423330331127,0.9568572937401818,B
2014-04-01,0.0023337395454272377,0.9630888806133195,0.962652081051361,0.9607443408693441,0.9592578506977423,0.9582320018183698,0.9555369735605233,B
2014-05-01,0.0019442398198834681,0.9636362344239091,0.9612896461162062,0.9610914747579168,0.9587277124267668,0.9572518235274974,0.9562662229191464,B
2014-06-01,0.0023304069941152573,0.9627259673797586,0.9618785821319159,0.9598329507164669,0.9591091813670538,0.9566911604097235,0.9551878104867605,B
2014-07-01,0.0028435769765268334,0.9601298437402769,0.9608991238450947,0.9599629037039593,0.9577320112703791,0.9574593454579516,0.9542732795314095,B
2014-08-01,0.002785821655684023,0.961622069940111,0.9580489193275954,0.9589047152994638,0.9578670015040973,0.9554235705423956,0.9552231286320237,B
2014-09-01,0.002707717912149674,0.9603265183579794,0.9602513971811787,0.9559089695781439,0.9573372454965663,0.955804952535183,0.9528754281368272,B
2014-10-01,0.0029226787151457397,0.959005025889781,0.9582699922687177,0.9581887991445378,0.9540122112331317,0.9552771005270898,0.9532884871672395,B
2014-11-01,0.002984823498903898,0.9605777876551108,0.9569943068381496,0.9561531921134129,0.9559244495246634,0.9513016876720363,0.9527185427999706,B
2014-12-01,0.0021897864718220714,0.9593581455023609,0.9587725354182939,0.9546095687945525,0.9539425786517662,0.9539288701164496,0.9482844199121845,B
2015-01-01,0.002933057560864657,0.9586938376454771,0.957535856207468,0.9565711008458615,0.9521370927518829,0.9513749833253873,0.9515640294357405,B
2015-02-01,0.002545783395839938,0.958140736874886,0.9570347393917823,0.9552083382563815,0.9546420423008076,0.9503033913985172,0.949152834336202,B
2015-03-01,0.0024465788076374986,0.9593801018910865,0.9562320389079741,0.954939438956735,0.9530389256281954,0.9523133837261751,0.947662659016913,B
2015-04-01,0.0031710558581525823,0.9587455872218111,0.9574907491209973,0.9541101547711266,0.9528904914355854,0.9505786784439817,0.9496901186253968,B
2015-05-01,0.002352193200173288,0.9591469100322672,0.9567476565128331,0.9555828520372992,0.9519259641126584,0.9500698966467044,0.9478459176685032,B
2015-06-01,0.0024708941630841616,0.9588688118577013,0.957153422856214,0.9545109675279638,0.9530552439523818,0.9496516062169446,0.9483076358100622,B
2015-07-01,0.003031633034679084,0.9561631091078056,0.9569056618529144,0.9549335057424693,0.952010454364645,0.9508022731222611,0.9472965777135306,B
2015-08-01,0.003082864410342644,0.9567857365215714,0.9538115770054313,0.9545274354653029,0.9527909636257375,0.9497804100668864,0.948600052636678,B
2015-09-01,0.0027877747224065376,0.9574379480004348,0.9546143839253827,0.9518670338567317,0.9526110638830477,0.9508097685696668,0.9477148806736913,B
2015-10-01,0.0031278148265988194,0.9595446202810824,0.9558418592364338,0.9521792436307336,0.9493786734040325,0.95012511298241,0.9487672382355784,B
2015-11-01,0.002970399274415375,0.958027145555912,0.9577169525960367,0.9537761043496863,0.9500576599272704,0.9465390090412861,0.9477700820895485,B
2015-12-01,0.002379167590326987,0.9581979027503938,0.9562132578407112,0.9555618773627789,0.9515984035729895,0.9476211522456945,0.9435033334016095,B
2016-01-01,0.0024793738985235104,0.9565286537581256,0.9562452682867559,0.9538375420797912,0.9532869828884568,0.9492146080269745,0.9453574614535196,B
2016-02-01,0.0025728515964610387,0.959207689173033,0.9543467352209215,0.954273142864288,0.9521534497009567,0.9517462571237606,0.9468772665878269,B
2016-03-01,0.0024397228761736363,0.9596636984675878,0.9574910678929804,0.952774178146421,0.9521169643023657,0.9497414593590424,0.9494480828034448,B
2016-04-01,0.0031726368951481743,0.9604454270358816,0.9580523290765093,0.9557992337853299,0.9509992810448396,0.9502953910923672,0.9477540346110854,B
2016-05-01,0.0031402107967639084,0.958534058829111,0.9587057874241813,0.9564810588783362,0.9535613786982428,0.949225293692916,0.9484154036265028,B
2016-06-01,0.00373064043342873,0.9627431612985015,0.9567405326039078,0.9571998889025721,0.9544292832620838,0.9512211613145759,0.9469622606761003,B
2016-07-01,0.004074017110354628,0.9632199347748402,0.9612296783249001,0.9548894336846119,0.9555590017051641,0.9527931398975463,0.9492836822424157,B
2016-08-01,0.004757584943755333,0.9622577255036928,0.9617198898523918,0.959682092431298,0.9529825856254354,0.9540778710928329,0.9515332040610608,B
2016-09-01,0.005044185712050744,0.9623862702000416,0.9608437681508907,0.96002659825298,0.9578538419501832,0.9509941746685094,0.952815668256888,B
2016-10-01,0.005068851410618433,0.9614352654786594,0.9607158644961898,0.9592880081229879,0.9587338702489503,0.9561430321335852,0.9483621804921338,B
2016-11-01,0.005272652561421074,0.9619433345310175,0.9600065743685376,0.9593364960506228,0.9575697092173879,0.9576235926754548,0.9543708021782538,B
2016-12-01,0.004688409782414838,0.9619551169366639,0.9604336513696634,0.9584356362983715,0.9576797320481296,0.9557574429783081,0.9559662924364941,B
2017-01-01,0.005462191563699476,0.9604330897737879,0.960654132739773,0.9587902098515807,0.9566587926046247,0.9557351332173556,0.9536086525387174,B
2017-02-01,0.005872794896521583,0.960288970773946,0.9587783791074034,0.9588288949327628,0.9569883366859462,0.9546788551497465,0.954332833465671,B
2017-03-01,0.005420858260322211,0.9617588595844679,0.9584803009000117,0.9573804627925487,0.9571360537160258,0.9551257735691824,0.9530961736576324,B
2017-04-01,0.007260380700565232,0.9596353642146582,0.9600626029513646,0.956797525755219,0.9555230647799912,0.9551512162601341,0.9531004867128582,B
2017-05-01,0.006344784337095896,0.9598848524911271,0.9581440599022544,0.958249640695927,0.9547731716735973,0.9534549694223484,0.953507608928365,B
2017-06-01,0.007148700153612961,0.9592996653665506,0.9580895033242313,0.9562986663267019,0.9569084135736229,0.9529973611484498,0.951413118949888,B
2017-07-01,0.0075319775740194045,0.9593102231633734,0.9575016348914939,0.9563251487183299,0.9543919707661851,0.9550985548476789,0.950903495159574,B
2017-08-01,0.007557638513441437,0.9579742571315517,0.9575859927014005,0.9559508086684783,0.9542840689489032,0.9527540505801206,0.9532446589932064,B
2017-09-01,0.008581703902651417,0.9578416270315668,0.9560672161302638,0.9555620624167822,0.954484794661514,0.9522285850492219,0.950971087450191,B
2017-10-01,0.007941466333203742,0.9574470861225164,0.9556821229437534,0.9536486922493365,0.9533139826595177,0.9520791477034407,0.9495253835462973,B
2017-11-01,0.008890463150606508,0.9574300240553573,0.9555964532562108,0.954191638296926,0.9517891139600997,0.9516961245599117,0.9500835155194265,B
2017-12-01,0.009356551909352737,0.9557192907897518,0.9554873591196266,0.9536142989636077,0.9519983885531996,0.9493863644268115,0.949208587106336,B
2018-01-01,0.008995972852609635,0.9591214906473097,0.9535380617985252,0.9530751650177558,0.9510179300699445,0.9493609419746651,0.9466325988845444,B
2018-02-01,0.011769370520236275,0.955883460288754,0.9573785646881684,0.9516314149075115,0.9510568303778603,0.9490786484257664,0.9470268110273429,B
2018-03-01,0.009346863850877976,0.9577133749913425,0.9536413215582245,0.955704716248431,0.9491047694641805,0.949037269082966,0.9464254923737384,B
2018-04-01,0.01357308298861379,0.9580628908732124,0.9557604943408462,0.9514214521042722,0.9535809460977969,0.9465077253204364,0.9465332825994192,B
2018-05-01,0.012356211502533207,0.9584123356599231,0.9566170493241118,0.9538959735928122,0.9495367692424097,0.9511451325239116,0.9443710203756756,B
2018-06-01,0.01548299914642826,0.9563891956352654,0.9564529288134334,0.954749550126054,0.9519067094946148,0.9473884589390789,0.9490564937335582,B
2018-07-01,0.018836206008387753,0.959890889856438,0.9543694371746633,0.9544212457862015,0.9526209421226252,0.9495222279315809,0.9445937177650209,B
2018-08-01,0.023663432455286536,0.9580477118663386,0.9586516476261653,0.9527999899411552,0.9528454812057803,0.9508159273264392,0.9477229799891153,B
2018-09-01,0.028426363392467086,0.9599905363497562,0.9564967232016797,0.9571366407657907,0.9509609122163792,0.9507604558105623,0.9488335277444264,B
2018-10-01,0.028830061153225874,0.9597678880232877,0.9583097671810252,0.9545756342419761,0.9553569345284767,0.9487263956478345,0.9486556931664896,B
2018-11-01,0.04019458905537266,0.9600845070117145,0.9584927960672919,0.957216780092252,0.9534693917973099,0.9536481097426304,0.9471280275942283,B
2018-12-01,0.02000917481180542,0.9598208342179665,0.9586410658816272,0.9570621870910607,0.9557151387740358,0.9517910217219436,0.9520452591429145,B
2019-01-01,0.012104073142786968,0.9555502289126645,0.9588477688187572,0.9575292980200835,0.9558748033571743,0.9543116977532813,0.9502344913356034,B
2019-02-01,0.012861460006645125,0.9493401310887005,0.9539129988857559,0.9572273864343608,0.9560781948290289,0.9540876414907091,0.9523968284209058,B
2019-03-01,0.010278677592253508,0.9442136867051641,0.9482184895492198,0.9527967010823667,0.9558584630791341,0.9547070564466607,0.9529577565584352,B
2019-04-01,0.01798051036074825,0.9330132096347598,0.9433309201526613,0.9476323634278764,0.9518029580652612,0.9547607197055621,0.9540248392034831,B
2019-05-01,0.0,0.921469239267903,0.9291399195364499,0.9415202747019639,0.946156858583628,0.9503689706851909,0.9527504136913556,B
2019-06-01,0.0,,0.9150979818506477,0.9250107700220418,0.937974887043128,0.9441885057918749,0.9485734865011455,B
2019-07-01,0.0,,,0.9074922111139221,0.9229478348871469,0.9349127780021134,0.9432636043146883,B
2019-08-01,0.0,,,,0.9034174796744793,0.9166258584730289,0.9328470158793363,B
2019-09-01,0.0,,,,,0.9023567683657756,0.9138672569667957,B
2019-10-01,0.0,,,,,,0.9007253892388567,B
2019-11-01,0.0,,,,,,,B
2019-12-01,0.0,,,,,,,B
2020-01-01,0.0,,,,,,,B
2020-02-01,0.0,,,,,,,B
2020-03-01,0.0,,,,,,,B
2020-04-01,0.0,,,,,,,B
2020-05-01,0.0,,,,,,,B
2020-06-01,0.0,,,,,,,B
2020-07-01,0.0,,,,,,,B
2020-08-01,0.0,,,,,,,B
2020-09-01,0.0,,,,,,,B
2020-10-01,0.0,,,,,,,B
2020-11-01,0.0,,,,,,,B
2020-12-01,0.0,,,,,,,B
2021-01-01,0.0,,,,,,,B
2021-02-01,0.0,,,,,,,B
2021-03-01,0.0,,,,,,,B
2021-04-01,0.0,,,,,,,B
2021-05-01,0.0,,,,,,,B
2021-06-01,0.0,,,,,,,B
2021-07-01,0.0,,,,,,,B
2021-08-01,0.0,,,,,,,B
2021-09-01,0.0,,,,,,,B
2021-10-01,0.0,,,,,,,B
2021-11-01,0.0,,,,,,,B
2021-12-01,0.0,,,,,,,B
2022-01-01,0.0,,,,,,,B
2022-02-01,0.0,,,,,,,B
2022-03-01,0.0,,,,,,,B
2022-04-01,0.0,,,,,,,B
2022-05-01,0.0,,,,,,,B
2022-06-01,0.0,,,,,,,B
2022-07-01,0.0,,,,,,,B
2022-08-01,0.0,,,,,,,B
2022-09-01,0.0,,,,,,,B
2022-10-01,0.0,,,,,,,B
2022-11-01,0.0,,,,,,,B
2022-12-01,0.0,,,,,,,B
2023-01-01,0.0,,,,,,,B
2023-02-01,0.0,,,,,,,B
2023-03-01,0.0,,,,,,,B
2023-04-01,0.0,,,,,,,B
2023-05-01,0.0,,,,,,,B
2023-06-01,0.0,,,,,,,B
2023-07-01,0.0,,,,,,,B
2023-08-01,0.0,,,,,,,B
2023-09-01,0.0,,,,,,,B
2023-10-01,0.0,,,,,,,B
2007-08-01,0.0,,,,,,,C
2007-09-01,0.0,,,,,,,C
2007-10-01,0.0,,,,,,,C
2007-11-01,0.0,,,,,,,C
2007-12-01,0.0,,,,,,,C
2008-01-01,0.0,,,,,,,C
2008-02-01,0.0,,,,,,,C
2008-03-01,0.0,,,,,,,C
2008-04-01,0.0012720634270578517,,,,,,,C
2008-05-01,0.0,0.9687080956111038,,,,,,C
2008-06-01,0.004099356297758886,,0.9673866375785375,,,,,C
2008-07-01,0.0,0.9712031623878976,,0.9659629428630854,,,,C
2008-08-01,0.002981654552584725,,0.9700839483090735,,0.9644247427671915,,,C
2008-09-01,0.008028122079561452,0.9751492961501526,,0.9688853784006324,,0.9627577238218292,,C
2008-10-01,0.005075155832020597,0.9697991718738079,0.9742617979422873,,0.9675987555457134,,0.9609450832709776,C
2008-11-01,0.007773434558357053,0.9707751984483202,0.9685656316911759,0.9733183209296079,,0.9662140635836662,,C
2008-12-01,0.0,0.9680749559255153,0.9696003734708747,0.9672400371074662,0.9723134474717571,,0.9647197073881603,C
2009-01-01,0.004135089322292025,,0.9666956385760527,0.9683400058702704,0.9658117494276464,0.9712410375867764,,C
2009-02-01,0.0031339112402410454,0.9651536396321552,,0.9652071394826681,0.9669844666458477,0.9642684249839907,0.9700941044094832,C
2009-03-01,0.006513602841278545,0.965368279795961,0.963549257935625,,0.963596043376562,0.9655226253530982,0.9625956593266186,C
2009-04-01,0.007513798064528276,0.9650118654318784,0.9637845313060557,0.9618075196691745,,0.9618466434262715,0.9639415455814029,C
2009-05-01,0.00983592983937836,0.9598321055748833,0.9633912906958061,0.9620661144617636,0.9599100869974586,,0.9599404301086013,C
2009-06-01,0.011643112621019963,0.9646129671599312,0.9577510713342671,0.9616312168994813,0.9601951783586323,0.9578352058598468,,C
2009-07-01,0.007408466824132678,0.9660637212119323,0.9629523844593908,0.955465655816146,0.9597129156969649,0.9581505713695363,0.9555568715798506,C
2009-08-01,0.002890030415155481,0.9686880960648403,0.9645151569437612,0.9611469739933312,0.9529443163151653,0.9576141492846914,0.9559070412659525,C
2009-09-01,0.005386476411724728,0.9630025273646332,0.9673385149610003,0.9628363344663924,0.9591770261153895,0.9501486674461894,0.9553083079599939,C
2009-10-01,0.001956455878198457,0.9656132369015472,0.9612101872572162,0.9658832045652804,0.961010196120136,0.9570190849547279,0.9470315192277821,C
2009-11-01,0.006694152115484425,0.9687557961348757,0.9640313659684385,0.9592551674998727,0.9643093242431481,0.9590165700992176,0.9546450139499585,C
2009-12-01,0.004267368224546689,0.9585805716546709,0.9674034491435638,0.9623149675813484,0.9571143719557169,0.9626018664674084,0.9568314257898802,C
2010-01-01,0.005843731102024036,0.9623022613900116,0.9563438539722435,0.965945024798491,0.9604462177086864,0.9547601153701463,0.9607431795952454,C
2010-02-01,0.005632466991903404,0.9665975710209957,0.9604268755999671,0.9538787020583551,0.9643676257020233,0.9584039981892103,0.9521589239880194,C
2010-03-01,0.001989683903077665,0.968126419718948,0.9650748525355677,0.9583770492113833,0.9511483935378023,0.9626561754049735,0.9561630988628622,C
2010-04-01,0.0056664537874875735,0.9597792198996749,0.966713870463588,0.963425084400818,0.9561273798400802,0.9481078893840226,0.9607929379114317,C
2010-05-01,0.0046307689282653625,0.9557916898798918,0.957660335008664,0.9651879026615443,0.961631780088127,0.9536472814292102,0.9447013382329383,C
2010-06-01,0.002871313184348251,0.9644476635295678,0.9532722926930218,0.955331185984387,0.9635343904226027,0.9596754717487651,0.9508995909221348,C
2010-07-01,0.004407508537202279,0.960941312352775,0.9627477148305186,0.9504787475205763,0.9527589866578535,0.9617367606307243,0.9575330043967522,C
2010-08-01,0.005131897106638826,0.9663462093150746,0.9589052636933727,0.9608975497167805,0.9473639081894741,0.9499037609092353,0.9597754389882062,C
2010-09-01,0.006237642361771751,0.9676315636688656,0.9647869201760435,0.9566712254527304,0.9588764545573056,0.9438691608162953,0.9467162574088404,C
2010-10-01,0.0016057817119877263,0.9612859131055512,0.9661659265536373,0.9630958283603641,0.9542090029509821,0.9566597240425085,0.9399207113277476,C
2010-11-01,0.003259703655740149,0.9653415342900045,0.9592863245442753,0.9645802728066186,0.961255603100644,0.9514819330631101,0.9542176509761718,C
2010-12-01,0.0024861233033353805,0.9597375964029727,0.963695166575446,0.9570941921053856,0.9628593478840826,0.9592457360512783,0.9550535740216519,C
2011-01-01,0.0040179294014409716,0.9663190784726788,0.957582095671448,0.9619056193346662,0.9546804500235951,0.9609851977975248,0.9570417780409352,C
2011-02-01,0.003185117689696946,0.9597015043830702,0.9647562804622015,0.9552105882381878,0.9599534924876292,0.9520098725017774,0.9589365443513185,C
2011-03-01,0.0009966059771292252,0.9653689714530007,0.957541133418449,0.963061217832158,0.9525890619654366,0.9578157154979322,0.9490393505000946,C
2011-04-01,0.0032915279115979476,0.9580843961025741,0.9637239909707795,0.9551640040595037,0.9698573960481943,0.9496759686756402,0.9554646362159585,C
2011-05-01,0.004907936617671004,0.973794706121038,0.9557705638069,0.96193600429516,0.9525359423878162,0.9685656630021647,0.9506259049644665,C
2011-06-01,0.005856050788061927,0.9714773997992596,0.9727890511968068,0.9532160080285484,0.9599856433830399,0.9496151924286464,0.9671748525170256,C
2011-07-01,0.0036033331197654088,0.974286197768154,0.9703124128332989,0.9717155892380378,0.9503812802704567,0.9578498775003168,0.9463501899025851,C
2011-08-01,0.004552378593893066,0.9711191088467053,0.9733104537728221,0.9690627325353236,0.9705672965737822,0.9472178146801565,0.9555011044364856,C
2011-09-01,0.0038472283051455367,0.9774889289339526,0.9699287443012397,0.9722699071555959,0.9677188613903658,0.9693361448975707,0.9436651325053188,C
2011-10-01,0.0038823512743096024,0.9658121202499723,0.976711684835254,0.9686508830366647,0.9711579528905061,0.9662698267914968,0.968012914979386,C
2011-11-01,0.0039012360948206563,0.9731354726978931,0.9642021591270684,0.9758884249039045,0.9672755981287087,0.9699670568606271,0.9647028830901503,C
2011-12-01,0.004988360001297119,0.9692866838782279,0.972086512067471,0.962453787552893,0.9750149946159843,0.9657914020707657,0.9686885865382706,C
2012-01-01,0.004913843646820065,0.9639199247187024,0.9723900420768057,0.9712662264462218,0.9605484809643958,0.9740867239030729,0.9641849275560933,C
2012-02-01,0.0029130921185610346,0.9691853288899248,0.9621528830559232,0.9712819076697282,0.9700865781687374,0.9584642548648882,0.9730983446206085,C
2012-03-01,0.005065585901659061,0.968560388461431,0.9678480175720736,0.9602263810063337,0.9700952114652951,0.9688206170644947,0.956174817463318,C
2012-04-01,0.003615071884893146,0.9742553992687778,0.9671693279405461,0.9673798525248652,0.9581179494843185,0.9688213774666591,0.9674585980938801,C
2012-05-01,0.0028460489010296857,0.9732208346910094,0.9732691604083341,0.9656674036211632,0.9658998230552003,0.9558006901021386,0.967450534427475,C
2012-06-01,0.004641048387160136,0.9710559435376176,0.9721702807995605,0.9725450927902382,0.9640409217526843,0.9642980053858139,0.9544619027648765,C
2012-07-01,0.004729687965840529,0.9722179400137868,0.9698525243688376,0.9710472457263161,0.972108755681363,0.9622738366360436,0.9625588370807048,C
2012-08-01,0.005401180744480635,0.9700014203117373,0.9710872832841647,0.9685600956351114,0.9698440413502701,0.9723510853469975,0.9603472230201983,C
2012-09-01,0.004582935314576099,0.9732086375218697,0.9689433397639787,0.9698755635173891,0.9671684969634644,0.9685518525141132,0.9712334085216118,C
2012-10-01,0.00408396028012284,0.972987432618813,0.9721470549466169,0.9675711981931625,0.968573832399189,0.9656659605505881,0.9671605226422237,C
2012-11-01,0.003490808363230248,0.9738887710052107,0.9719045228383165,0.9713523780511,0.9680465732174477,0.9671717744152583,0.9640387801869247,C
2012-12-01,0.0035476594743109307,0.9758992967629767,0.9728706697779992,0.9707456136261391,0.9701601255729544,0.9666020374180537,0.9691577986374603,C
2013-01-01,0.003865507041857999,0.9721538782449578,0.9757193598996525,0.9717833548698802,0.9702439441825008,0.9691663132500111,0.9650400022764,C
2013-02-01,0.0037542800458124728,0.9737927608628069,0.9710019443243084,0.9748162041271649,0.9706196048020851,0.9692137316388966,0.9678102835496863,C
2013-03-01,0.0025688470832295487,0.9740666413350236,0.9727538201302671,0.9697665021328933,0.9738552365999861,0.9693711574365791,0.9678541651383541,C
2013-04-01,0.0030093794967505157,0.973295674106467,0.973506451788747,0.9716434193079052,0.9684382355270961,0.9728307993223702,0.9684759671746219,C
2013-05-01,0.003076702004822998,0.9714394656550566,0.9722216248837513,0.9724467092258239,0.9704540177622554,0.9670063893103776,0.9717364712188625,C
2013-06-01,0.004451549218457979,0.9713526554640645,0.9702281529668757,0.9710724250238532,0.971313324278839,0.9691769754211341,0.9662105503552657,C
2013-07-01,0.0035562325065170656,0.973200453654627,0.9701433529573695,0.9689266938998181,0.969840000719049,0.9700984422601052,0.9678755736310563,C
2013-08-01,0.003649268099552004,0.9725270958485123,0.9721130123632425,0.9688441856762603,0.9675247530537956,0.9689133808984713,0.968793050455042,C
2013-09-01,0.0035612062716526686,0.9720783826875434,0.9715217844096072,0.9710413188397863,0.9674448616041167,0.9660103525135675,0.9675160990320005,C
2013-10-01,0.003856158348577491,0.9732374688677269,0.9709112054487826,0.9703094661960052,0.969799112739659,0.9659334549243948,0.9643695320540988,C
2013-11-01,0.004716964355088567,0.9732458149395858,0.9721460967986961,0.9696587745661311,0.9690068400626773,0.9685429620818418,0.9642960684212943,C
2013-12-01,0.0029527396375332517,0.973822459551491,0.9721566486949755,0.9709776468855819,0.9683115089785592,0.9676035458169812,0.9674154938188324,C
2014-01-01,0.002984061988756956,0.973930568500101,0.9727731058180238,0.970990652944524,0.9697237637065458,0.9668982611692734,0.9660875757846755,C
2014-02-01,0.0037714252747293904,0.9712768839092574,0.9728887198232723,0.9716511196243833,0.9697395087325565,0.9683748391269205,0.9653295368896483,C
2014-03-01,0.0026835623339255795,0.9730705474122102,0.9700489344392272,0.971775018097091,0.9704487925066612,0.9683936513356033,0.9669197683795115,C
2014-04-01,0.004112371117618146,0.9708544339049775,0.971967030053401,0.9687289253989783,0.9705818667964365,0.9692136693565085,0.9669420279936314,C
2014-05-01,0.003954742900062106,0.9720816862589393,0.9695974959869846,0.9707851411554874,0.9673062225075425,0.9693005596515384,0.9678271146999237,C
2014-06-01,0.003926460665580639,0.9715178230090947,0.9709077897462564,0.9684104753641604,0.9695633583363614,0.9657684882327761,0.9679210703132632,C
2014-07-01,0.0036595668298629877,0.9719832181252658,0.9703054974691196,0.9696478586280399,0.9676744030675026,0.9683276161301939,0.9641013265567532,C
2014-08-01,0.0045453189366564724,0.9704902189375595,0.9708061000042157,0.9690028670512052,0.9682921929410797,0.9661680113188672,0.9671292396305146,C
2014-09-01,0.004174678638950159,0.9722126257204313,0.9692003974850057,0.9697649636550267,0.9676926238041881,0.9668295778483964,0.9645361904580642,C
2014-10-01,0.004617158221007958,0.9706758560185196,0.9711014717039661,0.9678113952786885,0.9685982178332979,0.9662995580154591,0.9652469758887687,C
2014-11-01,0.004399072229687715,0.9718467744660394,0.9694036867015576,0.969859815359012,0.9663114452097508,0.9671642015577159,0.9646752030336334,C
2014-12-01,0.003631187319289535,0.9707720365029266,0.9706618572443058,0.9681326999610161,0.9685245432751896,0.964736732851939,0.9656137648567124,C
2015-01-01,0.0039606455967476474,0.9713787367943691,0.9695089022845494,0.9693897202840583,0.9666628597703746,0.967139690611871,0.9631706720110816,C
2015-02-01,0.00423597735184219,0.9685649292388107,0.9701654100225849,0.9682259399171969,0.9681267623668814,0.9651900055823416,0.9656648293582699,C
2015-03-01,0.004078555213243956,0.9704037857301666,0.967321024547926,0.9688617295461774,0.9668069432195634,0.9667229236795682,0.9635767025802817,C
2015-04-01,0.005273580613620225,0.969494225798678,0.969120304974556,0.9659907088868088,0.9674573275729547,0.9653166952825681,0.9651383894213582,C
2015-05-01,0.0048275095276493415,0.9701334912666186,0.9682900303192178,0.9678927863772712,0.9648324186208157,0.9660868285671327,0.9636555649254676,C
2015-06-01,0.004973510474783582,0.9692113890853895,0.969024509794086,0.966859333730445,0.9664967538559625,0.9632286475026168,0.9645756622791638,C
2015-07-01,0.0055836069661665145,0.9693330295836247,0.9679283956079645,0.9677247132007997,0.9652972213449704,0.9651262067410509,0.9615205338246209,C
2015-08-01,0.006144961106416711,0.9691452727376161,0.9680112026881267,0.966766813287381,0.9664608744767018,0.9637148750754001,0.9634146398537103,C
2015-09-01,0.00509249229206298,0.9688565204863591,0.9679247719281537,0.9667440837136467,0.9653024577117642,0.964890679963687,0.9624184250034271,C
2015-10-01,0.005707905726587852,0.9691704830601967,0.9676999171465434,0.9667241712314901,0.9656140123064633,0.9637529814074527,0.9635600856456902,C
2015-11-01,0.006112443832458646,0.9698107073343488,0.9678835565457174,0.9662426063902914,0.9654715825180072,0.9642265363611212,0.9625385655981972,C
2015-12-01,0.004972086235443021,0.9698459036921963,0.9686676210078918,0.9665242031041419,0.9651021865122422,0.9640597738250217,0.9628116316622404,C
2016-01-01,0.005589262684294294,0.969396650044189,0.9687012385968766,0.967562696056859,0.9652519597822349,0.9634935478916359,0.9625702455481292,C
2016-02-01,0.005035067532851388,0.9699488459866272,0.9680994079195455,0.967341371583519,0.9662058860392096,0.9639004823558479,0.9623227882594851,C
2016-03-01,0.005707445699147626,0.9700042765573059,0.9686543595415676,0.9671148901756708,0.9661240952591089,0.9648548899085116,0.9625173348859317,C
2016-04-01,0.0070295903714963194,0.9687738607517232,0.9688318699426826,0.9674450655328878,0.965784367513422,0.9646668114860398,0.9633165870000006,C
2016-05-01,0.006213569161438169,0.9695678662358586,0.9677907189757384,0.967500545372291,0.9659741634764055,0.9644913526000869,0.9632197711413298,C
2016-06-01,0.007479188909997731,0.9695770905148895,0.9683445978931536,0.9665351308072891,0.9661523273270212,0.9646658372539973,0.963347323841905,C
2016-07-01,0.008666013825566149,0.9693714092962931,0.9683416219542569,0.9671566233240665,0.9651320514538256,0.9648871177989612,0.9630531505145282,C
2016-08-01,0.008768330400372115,0.9690442680691574,0.9681089610986297,0.9671540006539765,0.9657356381401808,0.9636924503435059,0.9633738276581277,C
2016-09-01,0.009277340578316926,0.9685617578615922,0.9677561646144572,0.9669111690763598,0.9657580744725884,0.9643695080608233,0.9620654971126108,C
2016-10-01,0.010193195015331486,0.9690217274900961,0.9674388233800679,0.9664565512999803,0.9655381104747436,0.9645106250601979,0.9628856563351413,C
2016-11-01,0.010033918783194413,0.969157981295826,0.9678224828926298,0.9661388772205376,0.9651074213481236,0.9640690410123544,0.9630471755214736,C
2016-12-01,0.009488399871618822,0.968184987521486,0.9679115082590156,0.966571481544666,0.9647922902734435,0.9636987375296915,0.9625681747841497,C
